track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year
TRAFUTO128F428E434,Cantara,Ubi Caritas,-9.134,139.963,3,4,0,286.58893,nan,0
TRAFUWI128F934C730,GWAR,Surf of Syn,-7.51,200.199,4,8,1,261.79873,0.454192988,1995
TRAFUWS128F9320678,Mongo Santamaria,Hush,-11.257,175.613,1,5,0,366.70649,nan,1995
TRAFUXV128F148C901,Bert Kaempfert And His Orchestra,Let's Go Home,-12.831,111.868,1,4,1,165.61587,nan,0
TRAFYAV128F42ACA8C,Bénabar,Tu Peux Compter Sur Moi,-9.224,134.552,4,4,0,188.94322,0.54287719,2005
TRAFYEG12903CB647E,Der Plan,Frisch Verliebt,-13.01,146.143,3,7,1,163.63057,0.270775999,1988
TRAFYGA128F425A92C,Eurythmics,Missionary Man,-4.357,124.973,4,5,0,269.94893,0.730009843,1986
TRAFYGI12903CE9B9A,Maurice Larcange,La feria de San Cristobal (Live),-9.606,242.393,4,7,1,181.81179,nan,0
TRAFYGO128F42727E7,Beyoncé,Be With You,-6.259,149.913,4,5,0,260.20526,0.667279494,2003
TRAFYNE128F422F3CB,A Perfect Murder,Within (Album Version),-5.099,146.013,1,4,0,202.23955,0.525497119,2007
TRAFYRA128F92FD549,Michael Stanley Band,Don't Stop The Music,-9.71,150.799,4,9,1,218.40934,0.265861049,1980
TRAFYRO128F42ACFC7,Talvin Singh,Traveller,-10.587,106.58,1,10,0,350.4322,nan,1998
TRAFYSO128F4284276,Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria,-35.702,137.387,4,10,1,58.122,nan,0
TRAFYUE12903CAFDF3,Curtis,Superstar Dog,-11.009,127.874,4,11,0,456.51546,nan,1999
TRAFYUL128F4247173,Toby Emerson,Rapture (Toby Emerson Dub) (Toby Emerson Dub),-5.045,131.045,4,9,1,397.42649,nan,0
TRAFYVC128F4268F8B,Deep Forest,Madazulu,-8.688,133.392,3,1,0,301.06077,nan,1997
TRAFYWM128F422AA37,Tampa Red,If I Had Known,-13.577,93.443,1,10,1,169.97832,nan,0
TRAFYYU128F4229376,Every Time I Die,Depressionista,-4.912,95.611,4,9,1,148.92363,0.635164598,2007
TRAFKBW128F428C4E6,Paso Doble,Kleine Killer,-9.793,130.823,5,11,0,229.40689,nan,0
TRAFKDF12903D09556,Skeeter Davis,It Was Only A Heart,-9.322,108.417,4,2,1,156.29016,0,0
TRAFKDG12903CAB85C,Webb Wilder,Too Cool for Love,-7.077,116.992,4,5,1,277.10649,0.245284296,2009
TRAFKDY128F932079B,Gruppo Jazz Marca,Sensazioni a_b & c,-16.889,117.985,3,0,1,749.81832,0,0
TRAFKFP128F93366A1,Atman,Dancing With the Goddess (ttt rmx),-9.109,90.055,1,5,0,264.25424,nan,2007
TRAFKHA12903CF0E89,Shakedown,At Night,-6.042,123.994,4,3,0,437.9424,nan,2001
TRAFKII128F1487F99,Biddu,Raag Trance,-9.992,77.352,3,10,0,338.02404,nan,0
TRAFKKS128F92E3F23,Parachute Band,No Eye Has Seen,-3.353,141.749,4,2,1,199.28771,0.567591725,0
TRAFKLJ128F9331BE6,Leonid Rudenko,Summerfish,-5.299,127.981,4,6,1,395.28444,nan,2006
TRAFKLP128F423A724,Wilmington Chester Mass Choir,Lord You're Worthy (Album),-6.359,81.828,4,5,0,308.53179,0,0
TRAFKMJ128F14661D8,Raze,Laying Down My Will (The Plan Album Version),-4.092,136.271,4,9,1,277.81179,nan,0
TRAFKPI128EF357763,Stewart Francke,Across Decker's Field,-8.755,121.945,4,0,1,204.14649,nan,0
TRAFKRE128F932002B,All Time Low,Umbrella,-8.901,87.953,4,1,1,227.70893,0.927112122,2008
TRAFKRN128F4215CC8,James Last,Summer Rain,-10.242,84.001,1,0,1,227.94404,0.239629098,1998
TRAFKSA128F930F4FA,5th Ward Boyz,Undercover Gangstas,-8.15,179.831,4,1,0,246.07302,nan,1993
TRAFKTU128F4234726,Bill Perkins,Swing Spring,-10.537,120.731,4,1,1,341.75955,0,0
TRAFKUS128F92D28DC,Bézu,La bite du plombier,-5.074,120.038,4,2,1,184.0322,nan,0
TRAFPAY128F146B23B,Liars,A Visit From Drum,-8.977,126.46,4,11,0,259.05587,nan,2006
TRAFPDD128F92FBBA6,Tom Barabas,More Than Words,-22.645,138.83,1,7,1,276.79302,0.579728749,1992
TRAFPFW128F423B0A6,Modeselektor,We Do It Too,-6.965,94.005,4,1,1,385.2273,0.495123936,2002
TRAFPGA12903CE1F1C,Naseebo Lal_ Arif Lohar,Mar gaye te sada naal,-11.368,147.347,4,11,0,1037.68771,nan,0
TRAFPHE128F4267123,Chris Brown,Talking Drum (Isea '95),-20.575,204.064,1,2,1,99.3171,nan,0
TRAFPIX128F42369C3,DJ Taz,C.O.G. To The ATL,-8.963,92.012,4,4,0,348.02893,nan,0
TRAFPLF12903CD8AE1,Gabriel Yared,La clé parfumée,-23.155,79.685,4,6,0,53.31546,0.212045405,2006
TRAFPPX128F92DD3E1,Starless & Bible Black,Hermione,-9.215,118.66,1,2,1,189.43955,0.215080319,0
TRAFPQG128E07870D6,Gustavo A. Santaolalla,La Vuelta,-15.45,159.502,3,4,0,186.5922,0.599660358,1998
TRAFPST128F932BBE0,Widespread Bloodshed,Wepons Of Mass Deception (Album),-2.182,174.865,4,10,0,49.94567,nan,0
TRAFTAM128F4294843,Ice Cube,When Will They Shoot? (Explicit),-2.98,95.684,4,0,1,276.03546,nan,0
TRAFTCT128F425A900,Rick Astley,Close To You,-8.7,86.971,4,7,1,184.55465,0.386790177,2005
TRAFTDN128F427C29D,Hot Chip,Hold On,-6.36,134.5,4,7,1,381.17832,0.693464248,2008
TRAFTDZ128F42355ED,US Coast Guard Band,Independentia,-12.407,115.449,4,0,0,207.93424,nan,0
TRAFTFF128F930F77C,Lollipop Lust Kill,Bury You,-5.145,153.211,7,10,0,265.61261,0.494489518,2000
TRAFTJB128F931919E,Bill Douglas,Highland,-13.214,138.213,4,5,1,201.9522,nan,1990
TRAFTMA128F933A3D7,Los Fabulosos Cadillacs,Matador,-10.27,193.575,1,4,0,273.78893,0.629493247,1993
TRAFTOE12903CF3F5E,Georges Brassens,Colombine,-14.562,59.983,4,4,1,115.25179,nan,1956
TRAFTPO128F9313CF8,Michael Bloomfield,You're Killing My Love,-10.091,153.086,4,4,1,310.59546,0,0
TRAFTRX128F422D182,Chariots,Ghosts,-4.347,98.085,7,2,0,162.69016,0.540013926,0
TRAFTRY128F9329C26,Mudhoney,It Is Us,-4.309,152.457,4,4,0,211.87873,0.497833215,2006
TRAFTVR128F14775A1,Apache Indian,Badd Indian,-9.722,95.986,4,8,0,273.18812,0,1993
TRAFRBN128F93095F4,Pacha Massive,Just Want To See Ya,-8.948,140.025,4,0,0,241.68444,0.319686859,2009
TRAFRCH12903CEA22D,Gob,No Regrets,-5.92,133.986,4,4,1,153.33832,0.658202537,2001
TRAFRDS12903CC0C66,Zuma,Inferior (Late Night Version),-8.147,119.996,4,7,1,266.00444,nan,0
TRAFRFF128F931DCEF,Nick Conolly,Pseudoephedrine,-17.83,164.698,4,4,0,307.51302,0,0
TRAFRFF128F9345B75,Rupa & the April Fishes,C'est Moi,-8.592,165.971,4,11,1,251.76771,nan,2009
TRAFRJH128E0781C5B,William Orbit,Love My Way,-20.142,98.823,7,1,1,159.11138,nan,1987
TRAFRKR128F427D6E6,Vitamin C,About Last Night (LP Version),-6.297,96.989,4,2,1,241.03138,0.48456253,1999
TRAFRKU128F933CE16,The Black Crowes,Girl From A Pawnshop,-8.087,119.713,4,7,1,404.58404,nan,1996
TRAFRLV128F4267ADF,Freddie King,Boogie Man,-14.977,135.951,1,11,1,226.06322,nan,1973
TRAFRQY128F93186FB,Amoral,Perfection Design,-3.394,139.977,4,0,1,238.94159,0.487112195,2009
TRAFRTX128F93426B7,Steve Vai,Angel Food,-12.338,147.83,1,4,1,383.29424,0.564985964,2009
TRAFRVU128F42649A6,K's Choice,My Record Company,-7.3,161.456,4,4,1,222.30159,0.659300406,1995
TRAFRWD12903CC4A88,Rickie Lee Jones,Coolsville (Live Acoustic Version),-18.105,60.757,3,9,1,308.92363,0,0
TRAFRYJ128F92E638B,Nine Inch Nails,Memorabilia,-6.962,133.903,3,10,0,441.96526,nan,1994
TRAFSAO128F92EFA4B,The Fabulous Thunderbirds,I Can't Quit You Baby (Live) [Never Released],-9.573,92.742,7,0,1,342.20363,nan,2003
TRAFSAP128E0780ECF,Wang Chung,Dance Hall Days,-12.455,205.245,4,0,1,234.762,0.785025092,1983
TRAFSGJ12903CAA742,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette),-26.997,142.398,4,9,1,181.08036,nan,1947
TRAFSGL128F42ADA3E,Foo Fighters,Razor,-16.372,126.986,1,2,1,287.99955,nan,2005
TRAFSIP128F9301AE9,Faithless,Six,-10.596,229.808,4,5,0,142.52363,0.636145536,2004
TRAFSKF128F145CC8C,Jo Privat,Sous Les Ponts De Paris (Valse),-7.551,98.681,3,0,1,148.74077,nan,0
TRAFSLJ128F14913B0,Marion Harris,Would You Like To Take A Walk?,-20.524,128.601,1,10,1,163.39546,nan,0
TRAFSQP128F424C04F,Gus Viseur,Le Bal Du P'tit Jardin,-16.683,206.454,4,8,1,128.93995,0.364612477,2005
TRAFSSU128EF344074,Willie Bobo,A Little Tear,-17.518,147.055,1,1,1,416.44363,0.255070002,0
TRAFZHK128F145E86B,Lifer,Boring,-4.739,104.587,4,5,1,228.62322,0.631600818,2001
TRAFZIM128F427D344,Bad Brains,Riot Squad (1991 Digital Remaster),-10.19,127.191,1,5,0,119.71873,nan,1983
TRAFZKN128F92E11AD,The Dee Jays,In The Midnight Hour,-6.586,118.355,4,5,1,195.10812,nan,0
TRAFZKY128EF36588B,Diamond D,Intro,-13.149,146.852,3,1,1,52.79302,0.720274943,1997
TRAFZLA128F42ADCCB,Corona,I Gotta Keep Dancing,-10.771,131.981,4,7,1,221.49179,0.424539052,0
TRAFZRL128F428E465,The White Stripes,Im Slowly Turning Into You,-6.209,131.279,4,7,1,274.59873,0.707668305,2007
TRAFZTM12903CB1F7B,2Fresh,Get It Started,-5.497,85.322,3,8,1,461.24363,nan,0
TRAFZVZ12903CE7548,Ndala Kasheba,Marashi Ya Pemba,-4.017,120.039,4,7,1,414.1971,nan,0
TRAFZYZ128F427DD76,New Roanoke Jug Band,Cold Icy Floor,-11.552,117.269,4,7,1,186.67057,nan,0
TRAFLAR128F427FE8D,Spliff,S.O.S.,-15.893,110.598,4,8,1,225.74975,0.433861382,1988
TRAFLDX128F92DE085,Bert Kaempfert And His Orchestra,Wheeling Free,-14.361,144.232,4,10,1,201.92608,0.323112121,0
TRAFLFY128F92C637A,Rachel Portman,Bridget,-22.272,86.463,4,4,0,199.05261,0.313562114,2008
TRAFLGM128F9358F47,Miossec,Nos plus belles années,-11.556,109.847,4,2,0,175.72526,nan,2009
TRAFLMU128F4274A4D,G-Unit,I Don't Want To Talk About It,-5.958,92.998,5,4,1,274.78159,0.22847373,0
TRAFLNZ128F92FE8CB,Memphis Sheiks,Ramblin' On My Mind,-12.935,85.551,1,2,1,363.20608,nan,0
TRAFLYF128F1477D12,Champion Jack Dupree,Snaps Drinking Woman (LP Version),-12.325,121.375,4,11,1,165.25016,nan,0
TRAFLYL128F932DB93,Atari Teenage Riot,Live At Brixton Academy 1999,-7.638,74.384,7,10,1,1598.1971,0.392008771,2000
TRAFLZY128F148959F,My Chemical Romance,House Of Wolves (Album Version),-2.895,127.15,4,4,0,184.00608,0.43483809,2006
TRAFIBB128F4242351,Information Society,Hack 1/Charlie X,-11.331,120.583,4,1,0,211.9571,0.334706549,1990
TRAFIBT128F92FA8DE,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,-16.375,162.984,4,8,1,244.27057,0,0
TRAFICE128F4294E27,Margaret Smith,Disciplinarian,-17.532,111.006,1,6,1,46.86322,0.424090811,0
TRAFIDH128F4275C0D,Wilks featuring doniki,Fly to zion,-10.791,170.702,4,7,1,255.00689,nan,0
TRAFIGU12903CC70C2,Carlos Baute,Estas hecha para mi (Directo 09),-4.678,113.966,4,9,0,214.09914,nan,0
TRAFIHK12903CBDFF1,The Pineapple Thief,Boxing Day,-11.104,160.052,3,4,0,233.66485,0.56633949,2006
TRAFIKF128F92FD338,Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby,-9.23,110.603,3,3,1,161.74975,0,0
TRAFINB128F426E2F1,John Tchicai,Musica Sacra Nova: Morgen I Frydenlund,-22.088,158.982,1,1,1,250.72281,0,0
TRAFIPS128F428AF8E,Toots Thielemans,Le Temps Des Cerises,-19.736,63.334,5,7,1,109.16526,0.304169503,1998
TRAFIQB128F423DCBA,Tad,Stumblin' Man (Album),-12.067,157.532,4,2,1,215.43138,0.743943725,1991
TRAFISG128F4263F8A,Ultimate Fakebook,This Will Be Laughing Week,-9.873,130.815,1,7,1,116.4273,0.405115722,0
TRAFITO12903D0D16A,Susana Seivane,Mazurcas das Rías Baixas,-14.467,150.782,5,0,1,294.05995,0,2010
TRAFHBH128F42970EF,Lee Ritenour,Keep It Alive,-14.199,82.733,4,10,1,291.83955,0.38089898,1982
TRAFHBM128F92EE7B0,Cursed,Pariah,-3.599,104.805,1,5,0,74.68363,0.548678056,0
TRAFHHN128F9317216,The Fever,Bye Bye Betty Blue,-4.533,84.461,4,7,0,194.45506,0,2006
TRAFHJI128F9302CFF,KRS-One,Getaway,-5.73,109.072,5,1,1,187.24526,0.494489518,2008
TRAFHKA128F429F7C0,Washboard Sam,Come On In,-16.055,174.609,4,0,0,162.87302,0,0
TRAFHRS128F14599C0,Semisonic,Secret Smile,-9.429,99.059,4,1,1,280.00608,0.775235362,1998
TRAFHWP128F9333343,Carlos Vives,Si Es Que Te Vas,-8.285,130.513,3,0,1,262.24281,0.304169503,2000
TRAFHYI128F92F87BB,Vanessa Bell Armstrong,Greater,-5.251,93.924,4,1,1,419.68281,0,0
TRAFXAM128F9349349,Tiny Bradshaw,The Train Kept A Rollin,-8.299,153.3,4,5,1,165.35465,0,0
TRAFXCL128F92E7FFD,André Verchuren,Aviatic,-10.061,137.192,1,7,1,170.1873,0,1989
TRAFXCP128F93182DD,Kool Savas,Keiner außer uns,-5,117.996,5,6,0,77.94893,0.355285536,0
TRAFXEY128F148AECD,Latif,Luv In the First,-8.072,78.588,3,9,0,265.1424,0.222587087,0
TRAFXHL128F148D175,Rickie Lee Jones,Love Is Gonna Bring Us Back Alive,-19.544,189.524,4,7,1,291.57832,0.469712431,1989
TRAFXMZ128F42AFC47,Otis Spann,Can't Do Me No Good,-10.401,86.296,4,7,1,141.24363,0.405115722,1997
TRAFXPQ128F425385C,Jerry Goldsmith,Main Title,-23.815,138.308,4,1,1,169.1424,nan,1966
TRAFXSK128F9342717,Matteo Bonfanti e i maledetti,Plaza de Mayo,-9.909,186.549,4,2,1,159.242,0,0
TRAFXSM128F92E5541,Naseebo Lal,Dil Naheen Lagda,-12.584,64.033,3,0,1,380.81261,nan,0
TRAFXST128F92C5B0A,Seal,Whirlpool [Live],-9.86,187.566,4,4,0,279.74485,0.22154866,0
TRAFXYN128F148B3B4,Tesla,The Way It Is,-10.478,161.47,4,7,1,390.66077,0.79902352,1989
TRAFXZW128F14B0914,Utopia,The Up,-9.95,150.209,1,9,1,248.71138,0,0
TRAFGCY128F4246B9C,The Paynes,When He Was On The Cross (I Was On His Mind),-12.634,115.919,4,11,1,310.20363,nan,0
TRAFGKU128F42889EF,Bacilos,Lo Mismo Que Yo (Bonus Track),-8.64,80.996,4,6,0,247.71873,0,0
TRAFGMJ128F930F532,4Him,Wings,-9.295,171.329,3,1,1,241.97179,0.488289876,1994
TRAFGPC128F9310D55,Scalplock,Pedagogy for the Oppressed (Album Version),-8.502,75.889,5,6,0,114.02404,nan,0
TRAFGTJ128F42802B8,Erkki Junkkarinen,Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,-11.126,101.272,3,5,1,165.53751,nan,0
TRAFGYR128F930F410,Juggler,How It Feels,-14.1,140.019,5,10,0,231.94077,nan,0
TRAFDBU128F93095F8,Pacha Massive,Take The Wheel,-8.328,102.009,4,11,0,211.17342,nan,2009
TRAFDFA128F932C065,Kardinal Offishall / Keri Hilson,Numba 1 (Tide Is High),-3.963,130.136,4,11,0,224.28689,nan,2008
TRAFDFD128F14B07AB,THE COOKIES,Chains (LP Version),-7.848,120.183,4,2,1,149.18485,0.405115722,0
TRAFDJI128F427274E,Peppermint Creeps,Bastard,-5.745,186.128,4,7,1,153.93914,nan,0
TRAFDPK128F930F2A3,M Sane,"Unda Da Influence"" (Snippets)",-6.962,173.221,4,7,1,126.87628,nan,0
TRAFDQJ12903CA09B9,Oesch's die Dritten,Der weisse Mond von Maratonga,-7.094,93.265,4,0,1,209.97179,0,2007
TRAFDQM128F9337218,The Grip Weeds,Melancholia,-5.851,128.399,4,11,1,206.18404,nan,0
TRAFDRG128F42797B6,Alice In Chains,Sickman,-5.626,150.077,4,10,0,329.37751,0.860070194,1992
TRAFDXV12903D085CF,Vanessa Daou,Smoke,-14.904,123.094,4,6,0,167.6273,0.525497119,1994
TRAFQAJ128F429458C,Billie Jo Spears,Lizzie And The Rain Man,-11.51,174.437,4,0,1,212.32281,0,0
TRAFQBZ128F93440E2,Smut Peddlers,Chicken Strips (THE DEMOS version),-6.076,116.837,1,11,0,87.11791,nan,0
TRAFQCJ128F4244503,Günter Noris,Was Machst Du Mit Dem Knie_ Lieber Hans?,-12.011,115.937,4,10,1,161.802,nan,0
TRAFQEF128F93561A7,Afrob feat. Sarah,Gief Konjunkturpaket VI,-5.319,180.327,1,2,1,258.19383,0.392008771,2009
TRAFQEG128F92FC332,Shinehead,The Real Rock,-12.439,168.935,4,2,1,250.85342,0.265861049,0
TRAFQFD128F9343706,Diesel Boy,Pocket Full Of Stars,-3.478,181.748,1,2,1,152.65914,0.299877488,2001
TRAFQFM128E078EC97,Eminem,The Way I Am,-2.973,174.69,4,7,1,289.30567,0.813003556,2000
TRAFQIV12903CFC000,Milo,Back Into Business,-5.631,85.326,5,11,0,232.38485,0,0
TRAFQJK128F92F5EBE,Zeca Baleiro,Blues Do Elevador,-12.008,86.006,5,9,0,237.97506,0.506270994,2000
TRAFQJT12903CF4891,Ol' Dirty Bastard,Hippa To Da Hoppa [Explicit Version],-14.808,96.22,4,5,1,181.62893,0.727506434,1995
TRAFQKX128F9347448,The Lord Weird Slough Feg,Beast In the Broch,-9.104,93.594,3,10,1,106.60526,0.542035897,2000
TRAFQMD128F92D4950,Six Brown Brothers,Battery Acid,-11.401,124.487,4,4,1,257.95873,0.229144104,1988
TRAFQOF128F933E3BA,Mario Garcia,Mis Sueños feat Norma Castro,-8.078,130.019,4,0,1,558.28853,nan,0
TRAFQQM128F92E2FD0,Eddie Jones,Perfidia,-8.667,164.52,1,0,1,114.93832,nan,0
TRAFQVV128F4260033,Audio Adrenaline,Will Not Fade  (Hit Parade Album Version (new Song)),-4.774,87.899,4,4,0,229.01506,0.268165186,0
TRAFOHK128F425F232,Paul Rodgers,Alright Now,-8.525,120.859,4,11,0,269.81832,0.32316127,0
TRAFOKY128F4276D91,Dead Prez,Assassination,-6.72,170.081,5,6,1,120.86812,0.553766592,2000
TRAFOKY128F92ED751,David Cook,I Did it for You,-3.8,82.282,4,9,1,229.45914,0.689572199,2008
TRAFONO128F4248100,Knack,A World Of My Own,-6.778,138.378,4,9,1,255.21587,0.262308997,0
TRAFOTS128F42255A6,La Portuaria,Down On The Corner,-6.611,99.901,4,4,1,155.03628,0.458288207,2005
TRAFOZW128F92F1594,Mulberry Lane,Come Dance With Me,-4.333,148.012,4,0,1,169.58649,0.245925347,0
TRAFAAS12903CF0BE2,Moonspell,Tired,-6.994,122,4,2,1,323.7873,nan,1999
TRAFABD128F9321D41,Chico Hamilton,Autumn In New York,-29.692,110.167,4,4,1,200.28036,0,0
TRAFABO128F933DE53,Finntroll,Grottans Barn,-6.51,150.012,4,7,1,276.45342,0.649950408,2004
TRAFAEO128F92E9A19,RUN-DMC,King Of Rock,-5.19,98,4,2,0,446.32771,nan,1985
TRAFAGF128F93184F8,Andréa,It's Not Whatcha Got (Fondling Club Mix),-8.341,127.882,4,1,1,288.20853,nan,0
TRAFAIB128F426E636,Placebo,Where Is My Mind (XFM Live Version),-6.465,84.956,4,5,1,223.92118,0.754321059,2003
TRAFAID128F4243DAF,Heaven 17,Resurrection Man,-10.481,152.02,4,6,0,242.28526,0.215080319,1996
TRAFAJA128F9333A92,Azukx,Lift (Joi Blarneyformasian),-8.637,120.954,4,2,1,295.94077,0.270746494,0
TRAFAJC128E078888B,Queens Of The Stone Age,This Lullaby,-19.368,159.212,3,4,0,82.85995,0.71817979,2005
TRAFAKH128F9339643,Steve Azar,Indianola,-10.164,116.829,4,4,1,274.46812,0.215080319,0
TRAFAKZ128F933D7B9,Chris Farlowe,Paperman_ Fly In The Sky - Original,-11.854,177.598,4,0,1,165.51138,nan,0
TRAFAQY12903CA70F7,The Suicide Machines,Your Silence,-2.323,145.18,4,10,1,170.84036,0.556739869,2003
TRAFATP128F424A9B7,Orquesta Broadway,El Termometro,-9.89,91.488,4,5,1,170.23955,nan,0
TRAFAXI128F9303F5B,Kenny Neal,Since I Met You Baby,-11.777,85.006,4,5,1,295.1571,nan,0
TRAFNAH128F42A400D,Dive,Contact,-15.712,103.621,4,0,1,227.36934,0.265861049,0
TRAFNBM128F92F4F88,Barbara Lusch,Why Don't You Do Right,-12.745,120.138,3,4,0,197.72036,0.253834736,0
TRAFNEI128F1458CAA,Brand X,Hate Zone,-13.358,201.006,4,9,1,281.52118,0.624833534,1977
TRAFNGR12903CE3ACF,Hélio Ziskind,Telê,-9.333,120.066,4,8,1,130.19383,nan,0
TRAFNJM128F933D6DB,Intars Busulis,Probka (Latvia),-2.713,142.895,4,7,0,183.58812,0.43483809,2009
TRAFNMJ128F92D15D8,Charlie Rich,Only Me,-15.354,108.128,4,7,1,148.24444,nan,0
TRAFNNT128F92E4E81,Virtuoso,Beautiful Maria of My Soul,-8.498,100.095,4,7,0,277.7073,nan,0
TRAFNPA128EF34E7A7,Karen Peck And New River,Feels Good To Be Free,-5.729,89.001,4,0,1,194.45506,0.251871737,0
TRAFNVQ12903CE7322,Judy Mowatt,Trade Winds,-17.081,149.567,4,1,1,349.51791,0,0
TRAFNVU128F932361A,Marlene Dietrich,No Love No Nothing,-17.186,84.894,5,8,1,175.25506,0.355285536,0
TRAFNWS128F931A45D,Michael Bloomfield,I Must See Jesus,-13.983,74.392,3,0,1,271.85587,0.288481643,0
TRAFCHV12903C9D7A4,Hélio Ziskind,Era um dia desses,-17.13,101.624,3,4,1,105.42975,nan,0
TRAFCMW128F933E808,Pumpkin Buzzard,Hard Pure,-6.828,118.796,1,5,1,228.0224,nan,0
TRAFCPP128F426EC01,Memphis Minnie,Pig Meat On The Line,-20.174,136.821,4,0,1,156.42077,nan,1997
TRAFCVI128C7196BE6,Steel Pulse,We Can Do It,-13.486,158.57,4,10,1,237.45261,0.43965466,1991
TRAFCWJ128F42515AE,Mississippi John Hurt,Waiting For You (I Forgive You Before I Go),-10.913,80.864,1,5,1,271.22893,nan,0
TRAFCZM128F931AD24,Caspa,Back to '93,-8.559,93.33,1,1,1,371.64363,nan,2009
TRAFJBM128F9307AA0,Oztara,Valérie,-7.121,132.188,1,5,1,401.97179,nan,0
TRAFJIW128E078E1DE,Black Eyed Peas / Les Nubians / Mos Def,On My Own,-6.618,94.993,4,6,1,235.10159,nan,2000
TRAFJJJ128E078E0B8,Kraftwerk,Elektro Kardiogramm (Live),-9.805,126.007,4,0,1,283.24526,nan,0
TRAFJKG128F9332800,The Frequency,Ego is the drug/3am,-11.906,246.5,4,9,1,1054.37995,0,0
TRAFJQT12903CAA19E,Giorgos Tsalikis,Apotoma,-12.483,123.709,4,4,1,31.42485,nan,0
TRAFJRD128F4288F65,Ziggy Marley And The Melody Makers,What's True,-14.799,154.603,4,4,0,207.20281,0.365143804,0
TRAFJRJ128F932EC8C,MDO,Tonight_ Te Amaré,-5.184,216.196,7,5,1,211.74812,0.494489518,0
TRAFJUG128F92C77B1,Leigh Jones,Have It Your Way,-9.027,172.35,3,8,0,279.74485,0.510018725,2008
TRAFJUT128F42358BC,Between The Buried And Me,Foam Born (A) The Backtrack (Album Version),-8.06,120.663,4,10,0,133.82485,0.372530039,2007
TRAFJUW128F427A988,Tania Maria,Vem Pr'a Roda,-10.96,176.349,4,5,1,267.67628,0.419674279,2000
TRAFJVH128F42BC25E,DJ Quik,Pitch In OnA Party,-6.57,106.435,4,6,0,247.562,nan,2000
TRAFJVI128F428FA50,Massiel,Acordeón,-7.012,141.681,4,4,0,192.20853,nan,0
TRAFJVT128F4235E2B,Yahir,El Amor (Version Nortena),-7.345,151.869,5,9,1,239.67302,nan,0
TRAFJXD128F931D0C4,Micachu,Just In Case,-8.107,117.368,4,2,1,166.42567,0.650014515,2008
TRAFJYB128F9311212,Static-X,Love Dump (Clean Album Version),-7.295,130.098,1,10,0,259.63057,0.360370583,1999
TRAFBBP128F92F6CC9,MC5,Looking At You (Cody High School),-11.74,165.294,4,9,1,413.33506,nan,0
TRAFBDA128F14592A9,Ghorwane,Matarlatanta,-12.354,78.666,7,0,1,343.40526,0,1993
TRAFBDW128F932C0DA,Nichols,Dirty tarraxa 2 (feat. Neuza),-5.477,85.94,4,11,0,188.49914,nan,0
TRAFBGP128F1451DFF,Francis Dunnery,The Ava Song,-7.884,101.663,4,7,1,257.20118,0.254921543,2001
TRAFBIO128F930138A,Julien Clerc,Comme Si C'était Doux,-15.404,79.042,5,8,1,107.28444,nan,0
TRAFBMB128F424FAA4,Ennio Morricone,S.O.S.la Fine (Reprise 2,-18.086,110.674,1,0,1,228.49261,nan,0
TRAFBML128F93163FB,Vaselines,Teenage Superstars (Album),-6.186,189.825,4,11,0,207.17669,nan,0
TRAFBPN128F428B8CF,Beto Cuevas,Mentira,-16.765,140.056,3,4,0,259.52608,0.572920148,0
TRAFBSU12903D11AEC,Catia Werneck,Himalaya Dreams,-13.397,84.72,4,10,1,226.66404,nan,0
TRAFBVU128F426B3F6,Dimmu Borgir,The Fundamental Alienation,-4.061,112.277,4,10,1,317.36118,0.656280958,2007
TRAFBXW128E0787291,Off Broadway,Bully Bully (LP Version),-10.815,120.521,4,9,0,244.87138,0.269341056,1979
TRAFBYD128F424ECD2,Bill & Gloria Gaither,Holy Ground (Homecoming Hymns Version),-11.58,71.533,4,2,1,318.45832,0.292097404,0
TRAFWCO12903CB146E,Erja Lyytinen,Soul Of A Man,-13.411,91.76,4,7,1,111.80363,0.405115722,2010
TRAFWEV128F428D391,Cake,Alpha Beta Parking Lot,-8.522,189.616,4,2,1,210.07628,nan,1998
TRAFWGD128F422F352,Between The Buried And Me,Geek USA (Album Version),-5.094,126.773,4,6,1,325.11955,0.588385843,2006
TRAFWIJ128F93305F6,Gustavo Cerati,Amo Dejarte Asi,-10.906,94.009,4,6,0,237.68771,0.568964583,0
TRAFWMO128F92E8216,Oldelaf et Monsieur D,La fête à la prison,-7.817,145.323,4,2,1,296.93342,nan,2009
TRAFWOX12903CC1FA8,LORE,Pluvialus,-13.818,135.599,3,0,1,423.07873,0,0
TRAFWRG128F4295089,Goldfinger,Forgiveness,-5.145,168.459,4,7,1,204.25098,0.651523157,0
TRAFWVO128F9300880,The Embarrassment,Song For Val,-6.893,186.501,1,4,1,78.75873,0.203008916,0
TRAFVDP128F425F856,Vincenzo Bellini,Bellini: Norma: Vanne_ e li cela entrambi,-20.819,117.772,5,10,1,244.61016,0,0
TRAFVDV128F42936BA,Ronnie Milsap,Wrong End Of The Rainbow,-13.558,69.704,1,2,1,242.70322,0.262391598,1982
